Geography,Age_Group,Disease,Predicted2024,LowerBound,UpperBound
Dundee City,Ages65to74,Epilepsy,814.4986104152557,678.2749949709869,952.372197855206
Dundee City,Ages75to84,Epilepsy,643.0357869835262,535.1631082207558,752.3311504205371
Dundee City,Ages85plus,Epilepsy,462.07463620759444,384.08770939819107,541.2095025286814
Dundee City,Ages0to4,Heart Failure,0.46562944634847536,0.1776437903895141,0.9204408109011409
Dundee City,Ages15to24,Heart Failure,0.09186844622728327,0.024139661455799894,0.23046281432608562
Dundee City,Ages25to44,Heart Failure,10.576908921044497,5.3727381549542805,16.50501778083924
Dundee City,Ages45to64,Heart Failure,247.6001186340878,133.05892672309784,364.86344730895524
Dundee City,Ages5to14,Heart Failure,9.185926030125315e-06,0.0,1.4142075248422225e-14
Dundee City,Ages65to74,Heart Failure,918.983706928053,497.09909311595015,1345.631410672876
Dundee City,Ages75to84,Heart Failure,1839.4683921183002,997.0332489836459,2688.1176436005167
Dundee City,Ages85plus,Heart Failure,3662.3072983127286,1988.0029304969903,5343.260467776338
Dundee City,Ages0to4,Hypertension,9.692970962298373e-06,0.0,7.447699692340295e-15
Dundee City,Ages15to24,Hypertension,24.248674860602648,14.640126642545788,34.66715541597706
Dundee City,Ages25to44,Hypertension,840.2503394596582,526.2160762011729,1158.4156384255105
Dundee City,Ages45to64,Hypertension,7929.165932490399,4989.482016924247,10880.821091809532
Dundee City,Ages5to14,Hypertension,0.06398330132213155,0.01594659166684494,0.1667697832351493
Dundee City,Ages65to74,Hypertension,18401.086532461937,11587.452356444022,25231.25559796127
Dundee City,Ages75to84,Hypertension,22901.851414059263,14424.136198076621,31398.230290949767
Dundee City,Ages85plus,Hypertension,28443.54701602688,17916.21720309283,38990.14365257133
Dundee City,Ages0to4,Mental Health,1.1921497299300897e-05,0.0,7.576947386565025e-13
Dundee City,Ages15to24,Mental Health,91.1617842758873,65.97628905088584,117.34744663413866
Dundee City,Ages25to44,Mental Health,578.2615078572426,424.28723380464265,734.6936985071458
Dundee City,Ages45to64,Mental Health,941.9760809131027,692.4465582756842,1194.286052992876
Dundee City,Ages5to14,Mental Health,1.1921497299300897e-05,0.0,1.0325863517830128e-14
Dundee City,Ages65to74,Mental Health,690.815152402085,507.2277588059342,876.9173098194885
Dundee City,Ages75to84,Mental Health,478.8251047093454,350.98664087703213,608.788492811246
Dundee City,Ages85plus,Mental Health,383.92779166760016,281.04969075085364,488.8646672318393
Dundee City,Ages0to4,Osteoporosis,9.339527646365628e-06,0.0,1.473199013890203e-13
Dundee City,Ages15to24,Osteoporosis,9.339527646365628e-06,0.0,1.4811628934656851e-15
Dundee City,Ages25to44,Osteoporosis,9.339527646365628e-06,0.0,6.987155928245258e-13
Dundee City,Ages45to64,Osteoporosis,15.905961692432967,6.8494233415169,25.76277412377723
Dundee City,Ages5to14,Osteoporosis,9.339527646365628e-06,0.0,1.2172298519379816e-12
Dundee City,Ages65to74,Osteoporosis,65.8804648006815,29.281544079976868,103.5509608117003
Dundee City,Ages75to84,Osteoporosis,690.8836469248204,310.0077337424638,1075.931562574794
Dundee City,Ages85plus,Osteoporosis,1404.899770451284,631.9177690208817,2182.30013240911
Dundee City,Ages0to4,Palliative Care,6.6045999444545705e-06,0.0,1.1074072668207742e-13
Dundee City,Ages15to24,Palliative Care,6.6045999444545705e-06,0.0,3.5340780207520093e-14
Dundee City,Ages25to44,Palliative Care,0.6882059188121108,0.2480027396408416,1.2855098809593797
Dundee City,Ages45to64,Palliative Care,38.89525176262195,16.679312715234186,62.38502269868525
Dundee City,Ages5to14,Palliative Care,0.2622092223947909,0.08279078186337213,0.5464371674251319
Dundee City,Ages65to74,Palliative Care,85.73068571555741,37.35300394540981,135.27514791988642
Dundee City,Ages75to84,Palliative Care,244.35986140334185,107.01829057956316,383.7640275455704
Dundee City,Ages85plus,Palliative Care,968.98789048037,426.4181000465027,1514.2714403391803
Dundee City,Ages0to4,Peripheral Arterial Disease (PAD),0.18016517207017943,0.06134832955606667,0.3886186099238475
Dundee City,Ages15to24,Peripheral Arterial Disease (PAD),0.0711549730594983,0.016141420992126995,0.19368533289802384
Dundee City,Ages25to44,Peripheral Arterial Disease (PAD),0.6380080079150404,0.290385025588934,1.1451672852296617
Dundee City,Ages45to64,Peripheral Arterial Disease (PAD),310.59370874722237,185.39426054310792,438.3996785085751
Dundee City,Ages5to14,Peripheral Arterial Disease (PAD),1.1474757790598016e-05,0.0,2.5518435585667887e-12
Dundee City,Ages65to74,Peripheral Arterial Disease (PAD),1273.26385358551,764.8168699402605,1786.7997047725075
Dundee City,Ages75to84,Peripheral Arterial Disease (PAD),1903.9178087013454,1144.8877174458544,2668.7382077741554
Dundee City,Ages85plus,Peripheral Arterial Disease (PAD),2288.6055019631194,1376.7198424882872,3206.8292292047045
Dundee City,Ages0to4,Rheumatoid Arthritis,8.466821130693475e-06,0.0,1.870867902507642e-14
Dundee City,Ages15to24,Rheumatoid Arthritis,0.8551574010211718,0.4530739877291861,1.392476592371383
Dundee City,Ages25to44,Rheumatoid Arthritis,48.24480195162562,30.550261118656117,66.82079531779563
Dundee City,Ages45to64,Rheumatoid Arthritis,378.1485907930571,243.56193965654856,515.1441297344444
Dundee City,Ages5to14,Rheumatoid Arthritis,0.03980252613539002,0.00805414325995236,0.11158466466230167
Dundee City,Ages65to74,Rheumatoid Arthritis,691.1493293561593,446.49999830593725,938.5789806296633
Dundee City,Ages75to84,Rheumatoid Arthritis,791.0434319964949,511.1016487764177,1074.0629116733244
Dundee City,Ages85plus,Rheumatoid Arthritis,770.889513040136,497.87401696116245,1047.1347155543529
Dundee City,Ages0to4,Stroke and TIA,9.69429353490572e-06,0.0,6.803042445892921e-13
Dundee City,Ages15to24,Stroke and TIA,0.5894227412158026,0.25797535334222227,1.062184342248724
Dundee City,Ages25to44,Stroke and TIA,51.542694928465814,28.69101375976369,75.72263223126511
Dundee City,Ages45to64,Stroke and TIA,928.9579352704196,529.4365831399033,1333.7306916639777
Dundee City,Ages5to14,Stroke and TIA,0.5225321158249533,0.22634014244499567,0.9572513059353434
Dundee City,Ages65to74,Stroke and TIA,2836.1675922064005,1621.2313612579135,4058.8523978651274
Dundee City,Ages75to84,Stroke and TIA,4868.606988588277,2786.1386801954422,6961.080803963058
Dundee City,Ages85plus,Stroke and TIA,8315.380783258583,4761.990871322178,11879.757884301676
East Dunbartonshire,Ages0to4,Asthma,252.76518403244222,219.62411811458315,286.539107011112
East Dunbartonshire,Ages15to24,Asthma,2963.2203737377267,2591.2714571425463,3337.817445222669
East Dunbartonshire,Ages25to44,Asthma,3519.802046125794,3078.485340117839,3963.7611418446468
East Dunbartonshire,Ages45to64,Asthma,4566.263012298043,3995.8290224898906,5140.029576309395
East Dunbartonshire,Ages5to14,Asthma,2272.7149072185784,1986.8180236586168,2560.795970649317
East Dunbartonshire,Ages65to74,Asthma,4320.956888688589,3780.373291364417,4864.535020341296
East Dunbartonshire,Ages75to84,Asthma,3414.5262886457335,2986.44998766583,3845.1028693881353
East Dunbartonshire,Ages85plus,Asthma,3421.1688797933402,2991.733644757353,3853.779426051497
East Dunbartonshire,Ages0to4,Atrial Fibrillation,1.11045679941163e-05,0.0,1.8641507672054265e-14
East Dunbartonshire,Ages15to24,Atrial Fibrillation,1.11045679941163e-05,0.0,1.2832536587736853e-12
East Dunbartonshire,Ages25to44,Atrial Fibrillation,23.146691772346344,11.701904119573172,35.69065908253541
East Dunbartonshire,Ages45to64,Atrial Fibrillation,605.7273051591155,319.4620875303806,896.741378809977
East Dunbartonshire,Ages5to14,Atrial Fibrillation,1.11045679941163e-05,0.0,2.293709156418571e-13
East Dunbartonshire,Ages65to74,Atrial Fibrillation,2704.849316333534,1433.0991259509933,3986.13847109714
East Dunbartonshire,Ages75to84,Atrial Fibrillation,5962.018488760821,3163.6162848010445,8773.136793188269
East Dunbartonshire,Ages85plus,Atrial Fibrillation,11137.796085180773,5914.723735306249,16375.628873035517
East Dunbartonshire,Ages0to4,Cancer,0.25596274211715125,0.10229525508365339,0.5046083027738859
East Dunbartonshire,Ages15to24,Cancer,33.39995973548966,20.38364104849031,47.467975594867575
East Dunbartonshire,Ages25to44,Cancer,335.03440969301045,210.9116798739871,461.84034312280136
East Dunbartonshire,Ages45to64,Cancer,2262.7439332916947,1434.5659989544044,3097.9007515622047
East Dunbartonshire,Ages5to14,Cancer,9.560135206805278,5.680012709540444,13.917861355200982
East Dunbartonshire,Ages65to74,Cancer,5978.2928549076305,3796.903189959729,8170.516892296376
East Dunbartonshire,Ages75to84,Cancer,8447.68089314814,5367.624584769886,11539.731750739073
East Dunbartonshire,Ages85plus,Cancer,9886.728103641966,6283.016589797902,13503.557966500057
East Dunbartonshire,Ages0to4,Chronic Kidney Disease (CKD),1.001978089996248e-05,0.0,4.034491450272211e-14
East Dunbartonshire,Ages15to24,Chronic Kidney Disease (CKD),0.07515837653061856,0.016244593322696146,0.20471749089921581
East Dunbartonshire,Ages25to44,Chronic Kidney Disease (CKD),27.115136699164598,13.274610915132303,42.081170634394724
East Dunbartonshire,Ages45to64,Chronic Kidney Disease (CKD),607.0652961567251,307.7097675305809,911.2430082051708
East Dunbartonshire,Ages5to14,Chronic Kidney Disease (CKD),1.001978089996248e-05,0.0,2.654460645349311e-13
East Dunbartonshire,Ages65to74,Chronic Kidney Disease (CKD),3263.395889590885,1662.138892950382,4874.845932958512
East Dunbartonshire,Ages75to84,Chronic Kidney Disease (CKD),8213.041421797489,4188.973785796222,12252.684317772513
East Dunbartonshire,Ages85plus,Chronic Kidney Disease (CKD),16660.979897838934,8504.26252083724,24834.10848370031
East Dunbartonshire,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.14095915883329474,0.0500937999662024,0.29852425684818035
East Dunbartonshire,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),8.977718542340918e-06,0.0,4.87586876166393e-14
East Dunbartonshire,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),26.79598032966779,16.42079193807244,37.78770956694593
East Dunbartonshire,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1188.6077012871992,747.7360619020675,1633.792511273168
East Dunbartonshire,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.12928812472825155,0.04602466329668586,0.27729738547016536
East Dunbartonshire,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),3063.7246742756324,1931.8354686481725,4201.714214863802
East Dunbartonshire,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),3983.317034450913,2512.5948217481287,5461.160848462123
East Dunbartonshire,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),3499.419565012041,2206.6709370306053,4799.260726375363
East Dunbartonshire,Ages0to4,Coronary Heart Disease (CHD),9.713432176290831e-06,0.0,4.597559325454757e-14
East Dunbartonshire,Ages15to24,Coronary Heart Disease (CHD),0.05829030648992128,0.012543733660581447,0.15720966200550296
East Dunbartonshire,Ages25to44,Coronary Heart Disease (CHD),47.81193457924719,27.547815253960252,69.32481063606328
East Dunbartonshire,Ages45to64,Coronary Heart Disease (CHD),1686.7508653497357,999.1938705756119,2380.326794994642
East Dunbartonshire,Ages5to14,Coronary Heart Disease (CHD),9.713432176290831e-06,0.0,1.2178205746856761e-13
East Dunbartonshire,Ages65to74,Coronary Heart Disease (CHD),5252.121068474234,3118.278234017418,7396.020025009045
East Dunbartonshire,Ages75to84,Coronary Heart Disease (CHD),7952.111152029403,4723.959370097784,11192.253540585916
East Dunbartonshire,Ages85plus,Coronary Heart Disease (CHD),11749.600442927333,6982.748344773709,16529.2421409188
East Dunbartonshire,Ages0to4,Dementia,7.9746197168054e-06,0.0,1.1320528136171727e-12
East Dunbartonshire,Ages15to24,Dementia,7.9746197168054e-06,0.0,2.98789236059913e-15
East Dunbartonshire,Ages25to44,Dementia,7.9746197168054e-06,0.0,6.35650970357032e-13
East Dunbartonshire,Ages45to64,Dementia,19.461662362547877,7.413330981649297,32.50856870446918
East Dunbartonshire,Ages5to14,Dementia,7.9746197168054e-06,0.0,3.7039360804525856e-13
East Dunbartonshire,Ages65to74,Dementia,275.7559655639541,108.77929305439959,445.81589472685215
East Dunbartonshire,Ages75to84,Dementia,1543.243945733645,612.0862440398131,2480.89630489618
East Dunbartonshire,Ages85plus,Dementia,5333.571967853997,2120.472277973716,8554.794877951696
East Dunbartonshire,Ages0to4,Depression,1.0247547673699457e-05,0.0,9.097027538007049e-14
East Dunbartonshire,Ages15to24,Depression,1734.7047763285148,1294.1082497938519,2178.9933844142256
East Dunbartonshire,Ages25to44,Depression,5769.546326414014,4313.802290150452,7231.854679916039
East Dunbartonshire,Ages45to64,Depression,6527.293635510653,4881.478644656272,8180.4155284160615
East Dunbartonshire,Ages5to14,Depression,2.8180858578150247,1.8736052440974944,3.942014983912365
East Dunbartonshire,Ages65to74,Depression,4711.651772306544,3521.260379822345,5908.029442022382
East Dunbartonshire,Ages75to84,Depression,3188.70457648444,2381.305356052955,4001.6563034984974
East Dunbartonshire,Ages85plus,Depression,2512.8015293569806,1876.074580386558,3154.636359504475
East Dunbartonshire,Ages0to4,Diabetes,1.179849655993797,0.6829305705306803,1.816063987554116
East Dunbartonshire,Ages15to24,Diabetes,231.950282262546,158.12271453603404,307.41678966793427
East Dunbartonshire,Ages25to44,Diabetes,666.3212441722133,456.0695951957798,879.5880785674149
East Dunbartonshire,Ages45to64,Diabetes,3091.3865320427585,2124.6334068409215,4064.087380800372
East Dunbartonshire,Ages5to14,Diabetes,105.3806798454641,71.24194979115816,140.78555680282577
East Dunbartonshire,Ages65to74,Diabetes,6043.2938000803415,4157.685011485627,7936.725495907973
East Dunbartonshire,Ages75to84,Diabetes,6496.964434645488,4470.546280459279,8531.20882431028
East Dunbartonshire,Ages85plus,Diabetes,6581.134135581179,4527.859502583688,8642.672381519646
East Dunbartonshire,Ages0to4,Eating Disorder,1.2138086649732207,0.5786912904188216,2.0666293851467947
East Dunbartonshire,Ages15to24,Eating Disorder,347.998487556635,200.60795302159718,498.37103859088273
East Dunbartonshire,Ages25to44,Eating Disorder,412.22876397978547,238.2008366091409,588.8842397656266
East Dunbartonshire,Ages45to64,Eating Disorder,375.3915251195451,216.54325992186736,537.3593414172906
East Dunbartonshire,Ages5to14,Eating Disorder,18.582520034310754,10.194466300861235,27.922275218485495
East Dunbartonshire,Ages65to74,Eating Disorder,52.89761046712308,29.9472641958669,77.16161964943187
East Dunbartonshire,Ages75to84,Eating Disorder,0.8639909822022418,0.3930409826970209,1.5179208535939648
East Dunbartonshire,Ages85plus,Eating Disorder,1.1738848415133515e-05,0.0,2.255487956928739e-14
East Dunbartonshire,Ages0to4,Epilepsy,63.29651293122492,52.58268571649726,74.57046000800108
East Dunbartonshire,Ages15to24,Epilepsy,467.50179184999064,397.0002269890008,539.1415483660752
East Dunbartonshire,Ages25to44,Epilepsy,720.7049685140217,613.0115461942323,829.9002357346378
East Dunbartonshire,Ages45to64,Epilepsy,898.073906297118,764.5207036799593,1033.1784268518836
East Dunbartonshire,Ages5to14,Epilepsy,285.6711140727144,241.63374361858487,330.7029446387048
East Dunbartonshire,Ages65to74,Epilepsy,764.3163698269943,650.3193505698603,879.6838944891037
East Dunbartonshire,Ages75to84,Epilepsy,717.6183216710043,610.2146061350863,826.4270763294411
East Dunbartonshire,Ages85plus,Epilepsy,439.6076138075755,373.3546305301447,506.82217371010296
East Dunbartonshire,Ages0to4,Heart Failure,0.35860586079178886,0.1310092871160514,0.7201145363697203
East Dunbartonshire,Ages15to24,Heart Failure,0.10188395823353542,0.02563573180645629,0.2596384839108024
East Dunbartonshire,Ages25to44,Heart Failure,5.213335619237641,2.5358741792154618,8.264216422398228
East Dunbartonshire,Ages45to64,Heart Failure,241.58201288828766,124.31767221394452,361.6370099454958
East Dunbartonshire,Ages5to14,Heart Failure,1.0187377085644979e-05,0.0,1.5932405353939236e-14
East Dunbartonshire,Ages65to74,Heart Failure,1087.4889184496535,563.2939747004743,1617.6028755040552
East Dunbartonshire,Ages75to84,Heart Failure,2127.732218330384,1104.3567446930444,3158.6512456243267
East Dunbartonshire,Ages85plus,Heart Failure,4463.0360563028635,2319.891852908092,6614.708706650581
East Dunbartonshire,Ages0to4,Hypertension,1.0062290759194233e-05,0.0,7.654273810388926e-15
East Dunbartonshire,Ages15to24,Hypertension,20.803796206924833,12.832696444412766,29.445211244728696
East Dunbartonshire,Ages25to44,Hypertension,885.9351767200371,566.8600731493767,1209.203923432642
East Dunbartonshire,Ages45to64,Hypertension,8483.510782386766,5454.087218647904,11525.284791488697
East Dunbartonshire,Ages5to14,Hypertension,0.06642118130144112,0.016913221310709017,0.1713954156199235
East Dunbartonshire,Ages65to74,Hypertension,19649.51510390134,12641.97242432289,26674.05974283837
East Dunbartonshire,Ages75to84,Hypertension,24527.008143799176,15782.736444114991,33290.555306712646
East Dunbartonshire,Ages85plus,Hypertension,31460.42452106732,20246.299224374798,42695.051990376436
East Dunbartonshire,Ages0to4,Mental Health,8.443658013656821e-06,0.0,5.427594203064901e-13
East Dunbartonshire,Ages15to24,Mental Health,83.60736403084724,59.33568525278843,108.84754207943652
East Dunbartonshire,Ages25to44,Mental Health,387.47755328159906,278.7908992703023,497.8996801458355
East Dunbartonshire,Ages45to64,Mental Health,672.6670165273301,484.8896147518167,862.545247284078
East Dunbartonshire,Ages5to14,Mental Health,8.443658013656821e-06,0.0,7.39672510731551e-15
East Dunbartonshire,Ages65to74,Mental Health,560.1597675908718,403.31969955237383,719.1541140088283
East Dunbartonshire,Ages75to84,Mental Health,420.7688689237626,302.45003474679544,541.0611996634717
East Dunbartonshire,Ages85plus,Mental Health,10.924267548750404,7.841917202734521,14.068399576353995
East Dunbartonshire,Ages0to4,Osteoporosis,1.3345763198351932e-05,0.0,2.1043596187465035e-13
East Dunbartonshire,Ages15to24,Osteoporosis,1.3345763198351932e-05,0.0,2.115735452173754e-15
East Dunbartonshire,Ages25to44,Osteoporosis,1.3345763198351932e-05,0.0,9.980653426082463e-13
East Dunbartonshire,Ages45to64,Osteoporosis,12.329436487168605,5.316013420147088,19.962547324025973
East Dunbartonshire,Ages5to14,Osteoporosis,1.3345763198351932e-05,0.0,1.738725944695739e-12
East Dunbartonshire,Ages65to74,Osteoporosis,206.88802946356472,92.07070030609522,325.06699665510513
East Dunbartonshire,Ages75to84,Osteoporosis,915.345283242859,411.24565904247436,1424.9667145369708
East Dunbartonshire,Ages85plus,Osteoporosis,2341.4376034320103,1054.4999863630337,3635.7311705059533
East Dunbartonshire,Ages0to4,Palliative Care,7.090846965932642e-06,0.0,1.188590117160586e-13
East Dunbartonshire,Ages15to24,Palliative Care,7.090846965932642e-06,0.0,3.793157526227534e-14
East Dunbartonshire,Ages25to44,Palliative Care,0.7388733446971473,0.2665360548132598,1.3797492447445594
East Dunbartonshire,Ages45to64,Palliative Care,11.880291193307093,5.099839877793482,19.049517758656325
East Dunbartonshire,Ages5to14,Palliative Care,0.28151371539449177,0.08897776050670043,0.5864958956927735
East Dunbartonshire,Ages65to74,Palliative Care,152.8353815301427,66.65934353886936,241.08976594411183
East Dunbartonshire,Ages75to84,Palliative Care,502.5033980061641,220.30027184643606,788.9446689447587
East Dunbartonshire,Ages85plus,Palliative Care,1224.4669643582806,539.4016173638572,1912.958745303676
East Dunbartonshire,Ages0to4,Peripheral Arterial Disease (PAD),0.1098522640586041,0.0362287201983453,0.2401760418416281
East Dunbartonshire,Ages15to24,Peripheral Arterial Disease (PAD),0.04338538242324719,0.009532175186498416,0.1197023905451699
East Dunbartonshire,Ages25to44,Peripheral Arterial Disease (PAD),0.38901316692710325,0.17148434061658144,0.7077420864298785
East Dunbartonshire,Ages45to64,Peripheral Arterial Disease (PAD),177.0295058090616,102.34375961499963,253.27431375764144
East Dunbartonshire,Ages5to14,Peripheral Arterial Disease (PAD),6.996513856353361e-06,0.0,1.5771032823562578e-12
East Dunbartonshire,Ages65to74,Peripheral Arterial Disease (PAD),793.9915803743764,461.9202750231836,1129.383079774496
East Dunbartonshire,Ages75to84,Peripheral Arterial Disease (PAD),1099.3927814527135,640.2943365588667,1561.991176381057
East Dunbartonshire,Ages85plus,Peripheral Arterial Disease (PAD),1506.0274565075179,877.4443930615881,2138.9749734025936
East Dunbartonshire,Ages0to4,Rheumatoid Arthritis,8.381494151130047e-06,0.0,1.824300176378007e-14
East Dunbartonshire,Ages15to24,Rheumatoid Arthritis,0.846539290758286,0.46245567638787627,1.3578164923672285
East Dunbartonshire,Ages25to44,Rheumatoid Arthritis,41.60304728885984,27.163733785065336,56.75947498908326
East Dunbartonshire,Ages45to64,Rheumatoid Arthritis,356.35920341209624,236.66543923980294,478.196467005639
East Dunbartonshire,Ages5to14,Rheumatoid Arthritis,0.039401404004462355,0.00822091837069327,0.10880721356738667
East Dunbartonshire,Ages65to74,Rheumatoid Arthritis,760.7496088018031,506.74705423609987,1017.6367575289138
East Dunbartonshire,Ages75to84,Rheumatoid Arthritis,770.480554268933,513.2968034735296,1030.4885921091436
East Dunbartonshire,Ages85plus,Rheumatoid Arthritis,566.4681708510166,377.2269924455269,757.9456196655685
East Dunbartonshire,Ages0to4,Stroke and TIA,9.786209302950655e-06,0.0,6.917349128159945e-13
East Dunbartonshire,Ages15to24,Stroke and TIA,0.5950113118287027,0.2557244180724372,1.0800314700719134
East Dunbartonshire,Ages25to44,Stroke and TIA,46.983684779541896,25.681565528620666,69.52545424179802
East Dunbartonshire,Ages45to64,Stroke and TIA,962.6399375177626,538.7377675381202,1392.1119212018173
East Dunbartonshire,Ages5to14,Stroke and TIA,0.5274864676383433,0.22436523669141478,0.973335318602838
East Dunbartonshire,Ages65to74,Stroke and TIA,2791.490827739381,1566.9132746240648,4023.886793387163
East Dunbartonshire,Ages75to84,Stroke and TIA,4994.203419461206,2806.4666635442477,7192.441947599372
East Dunbartonshire,Ages85plus,Stroke and TIA,8842.107130533312,4972.305891700728,12723.875214440432
East Lothian,Ages0to4,Asthma,421.24123373874545,358.2651078820089,485.425302531698
East Lothian,Ages15to24,Asthma,3250.9195451513006,2782.6977859505755,3722.457391498881
East Lothian,Ages25to44,Asthma,4207.74719862198,3602.2956241071365,4816.857079066887
East Lothian,Ages45to64,Asthma,5442.438349408211,4661.76474218979,6227.634243041015
East Lothian,Ages5to14,Asthma,2458.42770375654,2103.6884979451047,2815.8683286924665
East Lothian,Ages65to74,Asthma,5109.53163426088,4375.691606475612,5847.461592812813
East Lothian,Ages75to84,Asthma,4337.1309332970495,3713.113112975385,4964.836148057207
East Lothian,Ages85plus,Asthma,3876.3396771954694,3318.036046444035,4438.73330846734
East Lothian,Ages0to4,Atrial Fibrillation,1.1622053778686846e-05,0.0,1.9719038035705728e-14
East Lothian,Ages15to24,Atrial Fibrillation,1.1622053778686846e-05,0.0,1.357429246173645e-12
East Lothian,Ages25to44,Atrial Fibrillation,18.64062367768961,9.14539241504691,29.05022871860032
East Lothian,Ages45to64,Atrial Fibrillation,670.7279930753474,343.2913854825655,1003.5984192780304
East Lothian,Ages5to14,Atrial Fibrillation,1.1622053778686846e-05,0.0,2.426291847953307e-13
East Lothian,Ages65to74,Atrial Fibrillation,2880.0886034841155,1480.857615331877,4289.815671669708
East Lothian,Ages75to84,Atrial Fibrillation,6690.361965751412,3445.19967974184,9950.265639206867
East Lothian,Ages85plus,Atrial Fibrillation,11665.037031697633,6011.676789841875,17334.38045921856
East Lothian,Ages0to4,Cancer,0.27949830637598055,0.1104238068449188,0.5539491560116608
East Lothian,Ages15to24,Cancer,27.560829323751317,16.627727571682932,39.378587605999314
East Lothian,Ages25to44,Cancer,399.0606461193641,248.3447124489425,553.0373227197002
East Lothian,Ages45to64,Cancer,2615.9892569329427,1639.554582649753,3600.651869113485
East Lothian,Ages5to14,Cancer,15.032421792225035,8.829152644030062,22.00140983154634
East Lothian,Ages65to74,Cancer,6578.789978910688,4130.505070738489,9039.230377189768
East Lothian,Ages75to84,Cancer,9478.219671216515,5953.552698051884,13016.615295172378
East Lothian,Ages85plus,Cancer,10658.807710492492,6696.209647837999,14635.82931967568
East Lothian,Ages0to4,Chronic Kidney Disease (CKD),9.771460366001988e-06,0.0,3.9832465204248745e-14
East Lothian,Ages15to24,Chronic Kidney Disease (CKD),0.07329572420538091,0.015270076606932758,0.20211722923328881
East Lothian,Ages25to44,Chronic Kidney Disease (CKD),16.877778153735843,7.9644611662701905,26.51785702710609
East Lothian,Ages45to64,Chronic Kidney Disease (CKD),584.0958950593711,285.37843526744933,887.6261593231724
East Lothian,Ages5to14,Chronic Kidney Disease (CKD),9.771460366001988e-06,0.0,2.620744462967945e-13
East Lothian,Ages65to74,Chronic Kidney Disease (CKD),3182.7137942066474,1562.522423907685,4813.221577835257
East Lothian,Ages75to84,Chronic Kidney Disease (CKD),7803.598519684057,3836.4511241514997,11786.077297341146
East Lothian,Ages85plus,Chronic Kidney Disease (CKD),15399.216244723046,7576.451682898184,23237.734603361587
East Lothian,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.17622310151083465,0.06344101011565166,0.3709606776039031
East Lothian,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),1.1223686485627325e-05,0.0,6.058990310641419e-14
East Lothian,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),50.42080052413873,31.300462559554305,70.67557724576737
East Lothian,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1599.85360407834,1019.5454750204792,2185.8346919112228
East Lothian,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.16163230907951912,0.058287674956671136,0.34458314073994245
East Lothian,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),4096.4014917986315,2616.6129582120625,5584.161892137117
East Lothian,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),5097.2020305957385,3257.061846925781,6946.25386146437
East Lothian,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),4305.434516442723,2750.268652262497,5869.1340123552645
East Lothian,Ages0to4,Coronary Heart Disease (CHD),1.105812554066757e-05,0.0,5.2488542581547486e-14
East Lothian,Ages15to24,Coronary Heart Disease (CHD),0.06635981136954608,0.014184757786958255,0.17948014270789933
East Lothian,Ages25to44,Coronary Heart Disease (CHD),49.01329671955841,28.051174918179996,71.26801429591836
East Lothian,Ages45to64,Coronary Heart Disease (CHD),1995.7340661765834,1174.32359345272,2824.3380863204743
East Lothian,Ages5to14,Coronary Heart Disease (CHD),1.105812554066757e-05,0.0,1.390338276597466e-13
East Lothian,Ages65to74,Coronary Heart Disease (CHD),6080.867022449609,3586.178786303676,8587.3116430576
East Lothian,Ages75to84,Coronary Heart Disease (CHD),9622.050232780815,5677.767805154278,13580.97925814899
East Lothian,Ages85plus,Coronary Heart Disease (CHD),12972.676689389375,7658.067377968985,18301.547202546888
East Lothian,Ages0to4,Dementia,1.3160323412227823e-05,0.0,1.8753938091070286e-12
East Lothian,Ages15to24,Dementia,1.3160323412227823e-05,0.0,4.949835173715426e-15
East Lothian,Ages25to44,Dementia,1.3160323412227823e-05,0.0,1.0530391163919543e-12
East Lothian,Ages45to64,Dementia,25.23250539632995,9.462610641011729,42.310435870665415
East Lothian,Ages5to14,Dementia,1.3160323412227823e-05,0.0,6.136055412833399e-13
East Lothian,Ages65to74,Dementia,553.2822606510946,214.87465908783642,897.938489223204
East Lothian,Ages75to84,Dementia,2944.6795775218093,1149.8289020563104,4752.053094579978
East Lothian,Ages85plus,Dementia,9423.314305212529,3688.376577051105,15172.750892914304
East Lothian,Ages0to4,Depression,8.715807388561678e-06,0.0,7.812063009996139e-14
East Lothian,Ages15to24,Depression,1199.699168706168,880.5503460899854,1521.5325469717795
East Lothian,Ages25to44,Depression,4840.819150406414,3561.0185212037654,6126.401215970197
East Lothian,Ages45to64,Depression,5645.774699778738,4154.11571026259,7144.047094763444
